entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
13396.75,13487.75,13632.732142857143,13042.776785714286,-0.38562239878925464,time,240,2021-02-03 00:00:00-05:00,60,235.98214285714286,-0.3888006053726826,2022-01-01
13609.25,13664.5,13825.857142857143,13284.339285714286,-0.25507007419620775,time,240,2021-02-10 00:00:00-05:00,60,216.60714285714286,-0.2585325638911789,2022-01-01
13602.75,13642.75,13791.67857142857,13319.357142857143,-0.2117202268431002,time,240,2021-02-17 00:00:00-05:00,60,188.92857142857142,-0.21568998109640833,2022-01-01
13495.75,13620.5,13680.910714285714,13218.00892857143,-0.6737390298003665,time,240,2021-02-18 00:00:00-05:00,60,185.16071428571428,-0.6777895650496673,2022-01-01
13358.75,13357.5,13521.232142857143,13115.026785714286,0.0076931530937465655,time,240,2021-02-22 00:00:00-05:00,60,162.48214285714286,0.003077261237498626,2022-01-01
13152.25,12842.0,13359.25,12841.75,1.498792270531401,target,147,2021-02-25 00:00:00-05:00,60,207.0,1.4951690821256038,2022-01-01
12759.0,12995.732142857143,12995.482142857143,12404.276785714286,-1.0010571622744102,stop,36,2021-02-26 00:00:00-05:00,60,236.48214285714286,-1.0042286490976375,2022-01-01
13156.75,13143.0,13432.089285714286,12743.74107142857,0.04993838770348272,time,240,2021-03-02 00:00:00-05:00,60,275.3392857142857,0.04721447564692911,2022-01-01
12846.5,12686.25,13122.517857142857,12432.473214285714,0.5805783787280843,time,240,2021-03-03 00:00:00-05:00,60,276.01785714285717,0.5778611632270167,2022-01-01
12354.75,12613.25,12672.910714285714,11877.50892857143,-0.8124824605713644,time,240,2021-03-05 00:00:00-05:00,60,318.1607142857143,-0.8148397597799854,2022-01-01
12796.5,12771.0,13188.660714285714,12208.25892857143,0.06502436136787942,time,240,2021-03-10 00:00:00-05:00,60,392.1607142857143,0.0631118801511771,2022-01-01
