entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
8848.25,8845.25,8785.267857142857,8942.723214285714,-0.04763254890842076,time,240,2020-01-02 00:00:00-05:00,30,62.982142857142854,-0.05954068613552595,2021-01-01
8890.75,8935.5,8820.410714285714,8996.25892857143,0.6362020817466363,time,240,2020-01-08 00:00:00-05:00,30,70.33928571428571,0.6255394770246256,2021-01-01
9030.0,9011.25,8948.785714285714,9151.82142857143,-0.23087071240105542,time,240,2020-01-10 00:00:00-05:00,30,81.21428571428571,-0.24010554089709762,2021-01-01
9158.25,9159.0,9065.660714285714,9297.13392857143,0.008100289296046288,time,240,2020-01-17 00:00:00-05:00,30,92.58928571428571,0.0,2021-01-01
9239.75,9230.25,9154.357142857143,9367.839285714286,-0.11125052279381013,time,240,2020-01-22 00:00:00-05:00,30,85.39285714285714,-0.12003345880384778,2021-01-01
9269.25,9191.05357142857,9191.30357142857,9386.169642857143,-1.0032073310423926,stop,128,2020-01-24 00:00:00-05:00,30,77.94642857142857,-1.0128293241695403,2021-01-01
9018.5,9104.0,8925.625,9157.8125,0.9205921938088829,time,240,2020-01-28 00:00:00-05:00,30,92.875,0.9125168236877523,2021-01-01
9397.0,9352.5,9272.30357142857,9584.044642857143,-0.35686667621366175,time,240,2020-02-05 00:00:00-05:00,30,124.69642857142857,-0.3628812831161392,2021-01-01
9661.5,9666.25,9532.857142857143,9854.464285714286,0.03692393114936147,session_end,179,2020-02-17 00:00:00-05:00,30,128.64285714285714,0.031093836757357024,2021-01-01
7851.499999999999,7951.250000000001,7443.749999999999,8463.124999999998,0.2446351931330519,time,240,2020-04-06 00:00:00-04:00,30,407.7499999999996,0.2427958307786681,2021-01-01
8308.75,8246.5,7949.089285714286,8848.24107142857,-0.17307978749813832,time,240,2020-04-09 00:00:00-04:00,30,359.6607142857139,-0.17516508614269422,2021-01-01
8590.0,8676.25,8269.035714285714,9071.446428571428,0.26872148659174394,time,240,2020-04-14 00:00:00-04:00,30,320.9642857142853,0.2663847780126853,2021-01-01
8823.25,8731.25,8542.964285714286,9243.67857142857,-0.3282364933741085,time,240,2020-04-17 00:00:00-04:00,30,280.28571428571394,-0.3309123343527018,2021-01-01
8723.0,8635.0,8461.392857142857,9115.410714285714,-0.3363822525597271,time,240,2020-04-23 00:00:00-04:00,30,261.6071428571428,-0.3392491467576793,2021-01-01
8865.5,8810.25,8609.410714285714,9249.63392857143,-0.21574506659228784,time,240,2020-04-27 00:00:00-04:00,30,256.0892857142857,-0.21867373265462658,2021-01-01
8957.0,8992.5,8737.142857142857,9286.785714285714,0.16146848602988953,time,240,2020-05-05 00:00:00-04:00,30,219.85714285714286,0.15805717998700453,2021-01-01
9143.0,9168.5,8929.375,9463.4375,0.11936805149210064,time,240,2020-05-08 00:00:00-04:00,30,213.625,0.11585722644821533,2021-01-01
9261.25,9346.25,9044.785714285714,9585.94642857143,0.39267447615904966,time,240,2020-05-18 00:00:00-04:00,30,216.46428571428572,0.38920970136941097,2021-01-01
9371.75,9404.75,9157.785714285714,9692.69642857143,0.1542313470205308,time,240,2020-05-19 00:00:00-04:00,30,213.96428571428572,0.15072608913370056,2021-01-01
9461.25,9461.75,9263.0,9758.625,0.0025220680958385876,time,240,2020-05-20 00:00:00-04:00,30,198.25,-0.0012610340479192938,2021-01-01
9697.25,9681.75,9520.142857142857,9962.910714285714,-0.08751764468642871,time,240,2020-06-03 00:00:00-04:00,30,177.10714285714286,-0.09175236942932043,2021-01-01
10058.25,10039.0,9896.339285714286,10301.11607142857,-0.11889268776883204,time,240,2020-06-10 00:00:00-04:00,30,161.91071428571428,-0.12352487040917615,2021-01-01
10184.25,10271.25,9975.214285714286,10497.80357142857,0.41619682214249104,time,240,2020-06-23 00:00:00-04:00,30,209.03571428571428,0.41260891850333165,2021-01-01
10023.75,10062.75,9786.80357142857,10379.169642857143,0.16459416685507572,time,240,2020-06-30 00:00:00-04:00,30,236.94642857142858,0.16142889441555502,2021-01-01
10413.5,10383.25,10196.857142857143,10738.464285714286,-0.13963072865150017,time,240,2020-07-02 00:00:00-04:00,30,216.64285714285714,-0.1430926475436861,2021-01-01
10519.75,10559.5,10337.035714285714,10793.82142857143,0.21755277560594213,time,240,2020-07-06 00:00:00-04:00,30,182.71428571428572,0.21344800625488664,2021-01-01
10731.5,10684.5,10535.19642857143,11025.955357142857,-0.23942508869280452,time,240,2020-07-09 00:00:00-04:00,30,196.30357142857142,-0.24324570181024288,2021-01-01
10825.0,10756.25,10578.0,11195.5,-0.2783400809716599,time,240,2020-07-31 00:00:00-04:00,30,247.0,-0.2813765182186235,2021-01-01
